"ntree","mtry","nodesize","RMSE","MAE"
190,15,6,4.99411897849647,3.86087719298247
200,15,6,4.96922978991835,3.87383695652173
210,15,6,4.93992688818013,3.8143823326432
220,15,6,5.02678562521845,3.92618577075098
230,15,6,4.93657728837508,3.85700378071834
240,15,6,4.85469593581327,3.8079559178744
250,15,6,5.03496644616523,3.9075623188406
260,15,6,4.93438624716843,3.77225473801562
270,15,6,4.84845804431473,3.77801663982822
280,15,6,4.94976381066513,3.78222308488613
290,15,6,4.93132503678421,3.82826086956521
300,15,6,4.93111883132112,3.83360869565216
10,25,6,5.16675220826802,3.89108695652174
20,25,6,5.06661695186803,3.87742753623188
30,25,6,4.86652953918604,3.7966425120773
40,25,6,5.07378902418067,3.78817028985508
50,25,6,5.09562492789619,3.92966666666667
60,25,6,5.00356069537619,3.82608695652174
70,25,6,4.9923439020465,3.78160455486542
80,25,6,4.94574750659631,3.84679347826087
90,25,6,5.04063043091347,3.85389694041868
100,25,6,5.03243479370558,3.8979347826087
110,25,6,4.93279357265544,3.79228590250329
120,25,6,4.91002019164283,3.91489130434783
130,25,6,5.04597952450166,3.95347826086957
140,25,6,5.04531551644984,3.82468426501036
150,25,6,4.78791508015909,3.78046376811594
160,25,6,4.99209402110019,3.84787137681159
170,25,6,4.93224423021938,3.7630306905371
180,25,6,5.03755098403244,3.85986714975845
190,25,6,4.86970206303409,3.84114416475972
200,25,6,4.92848328727846,3.70691666666666
210,25,6,4.93615019737788,3.75787784679089
220,25,6,4.87573024585456,3.72218379446641
230,25,6,4.92156752845692,3.8104347826087
240,25,6,4.99739661904448,3.92429649758455
250,25,6,4.96597302517475,3.83614782608695
260,25,6,4.88695635091628,3.76878205128205
270,25,6,4.90543044488575,3.8026731078905
280,25,6,5.02988980412134,3.87652432712216
290,25,6,4.89884860628656,3.82999000499751
300,25,6,4.92888829301485,3.77022946859904
10,35,6,5.22794351131378,3.83297101449276
20,35,6,5.07786262997424,3.79869565217391
30,35,6,5.17608007585768,3.93031400966184
40,35,6,5.06525993384977,3.89547101449275
50,35,6,5.11159736796375,4.02904347826087
60,35,6,5.04865800900544,3.90123188405797
70,35,6,4.93109044906489,3.86784679089027
80,35,6,5.13146880160258,3.93002717391304
90,35,6,4.99692984780839,3.82103864734299
100,35,6,4.95027312768168,3.72004347826087
110,35,6,5.02260789199505,3.87798418972332
120,35,6,4.90856837034896,3.67150966183575
130,35,6,4.95989826578765,3.82107023411372
140,35,6,4.95940137711931,3.73362318840579
150,35,6,4.91192370761125,3.80263285024154
160,35,6,5.07528739229373,3.86215126811594
170,35,6,4.98615723281167,3.81608695652174
180,35,6,4.96592065449204,3.805
190,35,6,4.91200436804487,3.80920671243325
200,35,6,4.95959435079081,3.72550724637681
210,35,6,4.96539679420722,3.78707729468599
220,35,6,4.98066152473835,3.76529973649539
230,35,6,4.95221752708963,3.79423125393825
240,35,6,4.96028572892198,3.77185990338165
250,35,6,4.94630522774225,3.89250434782609
260,35,6,4.93450978367642,3.75619565217391
270,35,6,4.97857930554015,3.85824476650563
280,35,6,4.95554934916565,3.80164078674948
290,35,6,4.93360856328456,3.77222138930536
300,35,6,4.97050466988778,3.82104347826087
10,45,6,5.50067314721242,4.16985507246377
20,45,6,5.12713771841315,3.88217391304348
30,45,6,5.20589413285466,4.04722222222222
40,45,6,4.954200767639,3.82567028985507
50,45,6,4.9485336431504,3.83646376811595
60,45,6,5.03991205643853,3.87923913043478
70,45,6,5.13853910603368,3.8329917184265
80,45,6,4.89984784240273,3.67144021739131
90,45,6,5.15546952508065,3.93999194847021
100,45,6,5.02860523348204,3.81778260869566
110,45,6,5.11373812820226,3.9117325428195
120,45,6,5.05835314451799,3.91028381642511
130,45,6,5.07115592389482,3.93680602006688
140,45,6,5.03047454174588,3.86113871635611
150,45,6,5.07177525701297,3.81230917874396
160,45,6,5.02223124801714,3.83360507246377
170,45,6,5.0424776749715,3.86364876385337
180,45,6,5.03821994567226,3.78574879227053
190,45,6,5.0230355732752,3.77438596491228
200,45,6,5.02186055599323,3.90055072463769
210,45,6,4.92093020655552,3.73555210489993
220,45,6,5.03031531576888,3.83589262187088
230,45,6,4.88847366758129,3.73918399495904
240,45,6,4.8672889469742,3.72678140096618
250,45,6,4.92523965932987,3.76127826086958
260,45,6,5.00046015909149,3.86647157190636
270,45,6,5.01088422641841,3.86235909822867
280,45,6,4.96207063713816,3.80201863354035
290,45,6,4.98889100608753,3.7829135432284
300,45,6,5.13496245526051,3.96948550724638
10,55,6,5.01436740125638,3.82623188405797
20,55,6,5.01794627741222,3.61014492753623
30,55,6,5.25147238765713,3.99062801932367
40,55,6,5.29091779049923,4.0686231884058
50,55,6,4.88627101478742,3.68711594202899
60,55,6,5.10387788232976,3.80384057971015
70,55,6,5.02177181771479,3.86932712215321
80,55,6,4.91126675898527,3.75171195652174
90,55,6,5.00144257027329,3.80193236714976
100,55,6,4.84388285106888,3.71917391304348
110,55,6,4.86258706425294,3.62750329380764
120,55,6,4.94930921788748,3.69018719806763
130,55,6,4.96152109785836,3.78204013377926
140,55,6,5.01901210389197,3.73148033126294
150,55,6,4.96118894302516,3.80423188405797
160,55,6,4.94860439809522,3.84456974637682
170,55,6,4.99977064988084,3.86224637681159
180,55,6,4.95374775722732,3.81707326892109
190,55,6,4.94516246211053,3.6979290617849
200,55,6,4.99955890850277,3.77785507246378
210,55,6,4.9990057984911,3.86333333333332
220,55,6,4.93179475702226,3.74664690382082
230,55,6,5.03443328681151,3.86005356017645
240,55,6,4.99243335264268,3.82182367149759
250,55,6,4.97526916627717,3.77425507246378
260,55,6,5.07123401918991,3.9002508361204
270,55,6,4.96143426366659,3.82614600107353
280,55,6,5.04140480849898,3.85917960662526
290,55,6,4.96896462382091,3.75786856571714
300,55,6,5.07160710380893,3.92349758454106
10,65,6,5.39164931789427,4.07942028985507
20,65,6,5.00132002502876,3.64840579710145
30,65,6,5.06203494646654,3.98449275362318
40,65,6,5.2803008730358,3.97090579710145
50,65,6,4.94538229839662,3.74324637681159
60,65,6,4.93169676287483,3.77131642512077
70,65,6,4.78085396691456,3.68394409937889
80,65,6,4.8840085023654,3.77615942028986
90,65,6,5.06454464066102,3.89597423510467
100,65,6,4.9419175213109,3.80013043478261
110,65,6,4.96336311586917,3.74424242424243
120,65,6,5.05601929468821,3.84657608695651
130,65,6,5.00719360054485,3.79637123745819
140,65,6,5.04977522956434,3.8788198757764
150,65,6,5.09384188688119,3.8773574879227
160,65,6,4.99984146803893,3.77141757246377
170,65,6,5.0024610270678,3.84265984654731
180,65,6,4.90085569472577,3.73015297906602
190,65,6,4.99141127788765,3.77784134248666
200,65,6,4.99134971828919,3.89858695652174
210,65,6,5.09857360133133,3.98113181504487
220,65,6,4.95264577034459,3.84471343873518
230,65,6,4.8826125103158,3.71680529300567
240,65,6,4.99965296375167,3.78301932367149
250,65,6,4.9276582827442,3.75628405797101
260,65,6,5.02894682066911,3.83456521739132
270,65,6,5.01692795097628,3.80901771336554
280,65,6,5.06976797974157,3.89936076604556
290,65,6,4.963217389655,3.75442778610694
300,65,6,4.96790390250398,3.76054830917874
10,75,6,5.12186813697506,3.74760869565218
20,75,6,5.43617172959718,4.0856884057971
30,75,6,4.98882085210162,3.79371980676328
