"ntree","mtry","nodesize","RMSE","MAE"
130,15,6,3.06111757910384,2.25932234432235
140,15,6,2.83502980798937,2.03393707482993
150,15,6,2.780773536165,2.02788095238095
160,15,6,2.81546388967476,2.06348214285715
170,15,6,2.96344417793796,2.16097338935575
180,15,6,2.85253622880243,2.08778439153439
190,15,6,2.9938151142021,2.18469298245615
200,15,6,2.85896970781059,2.10595833333333
210,15,6,2.90344718746575,2.04867913832199
220,15,6,2.95422142689824,2.20182900432899
230,15,6,2.90024728073143,2.19647515527952
240,15,6,2.88460219067001,2.13326388888888
250,15,6,2.83371379848885,2.0138523809524
260,15,6,2.94725926559009,2.13243131868132
270,15,6,2.92328940664345,2.15011463844797
280,15,6,2.87331052025095,2.09780612244899
290,15,6,2.90996801037646,2.18164203612478
300,15,6,2.91589916039294,2.1277380952381
10,25,6,3.22008047321309,2.41404761904762
20,25,6,2.97629829447561,2.16446428571429
30,25,6,2.9020653185059,2.19722222222222
40,25,6,3.11159266951383,2.20497023809524
50,25,6,2.88387601003751,2.04776190476191
60,25,6,2.84868465732799,2.15587301587301
70,25,6,3.04537908887327,2.26925170068027
80,25,6,2.79625078107804,2.01620535714285
90,25,6,2.98100086377274,2.10138888888889
100,25,6,2.9345051724512,2.18526190476191
110,25,6,2.90814361774932,2.17800865800866
120,25,6,2.94127662261561,2.19025793650793
130,25,6,2.90380313627987,2.09032967032967
140,25,6,2.91218305127085,2.17135204081633
150,25,6,2.93681180523457,2.14499206349207
160,25,6,2.88036699624337,2.05983630952381
170,25,6,2.92653005103128,2.14950280112044
180,25,6,2.98330560233057,2.15786375661377
190,25,6,2.98956974662395,2.2141604010025
200,25,6,2.90048403843946,2.14279166666667
210,25,6,2.87361815505565,2.11943877551021
220,25,6,2.9250394856404,2.16073593073594
230,25,6,2.96469165717249,2.1814182194617
240,25,6,2.90575813057376,2.151810515873
250,25,6,2.93155587456803,2.12741904761906
260,25,6,2.95908185449434,2.14406593406594
270,25,6,2.86244166616024,2.07729717813053
280,25,6,2.8770575406518,2.1084693877551
290,25,6,2.90753716017961,2.18490968801313
300,25,6,2.95198892447605,2.18887301587301
10,35,6,2.82070512123341,2.1702380952381
20,35,6,2.83197163531946,1.88172619047619
30,35,6,3.17195391242921,2.21460317460318
40,35,6,2.77697734276,2.02991071428572
50,35,6,2.9474095298258,2.16561904761905
60,35,6,2.94095388058597,2.13454365079365
70,35,6,3.02036526416263,2.16260204081633
80,35,6,2.96645372503144,2.20061011904762
90,35,6,2.84534003344726,1.99645502645503
100,35,6,2.83582658752678,2.10170238095237
110,35,6,2.99328663665063,2.15593073593073
120,35,6,2.90662409669623,2.16743055555556
130,35,6,2.87518032622025,2.08264652014651
140,35,6,2.83620752077612,2.1163775510204
150,35,6,2.82342289904347,2.02626190476191
160,35,6,2.97650666530976,2.24994047619048
170,35,6,2.9120428984376,2.15737394957984
180,35,6,2.9169979125541,2.0835119047619
190,35,6,2.8357669909121,2.06880325814537
200,35,6,2.98138581934137,2.23373809523809
210,35,6,2.7820756694749,2.01842970521541
220,35,6,2.95371129833035,2.21085497835498
230,35,6,2.84583535308314,2.13053312629401
240,35,6,2.81045372221229,2.04984126984127
250,35,6,2.87028377342729,2.10687142857143
260,35,6,2.97391183557831,2.19958333333334
270,35,6,2.89143804448527,2.09440917107584
280,35,6,2.85955375841206,2.15306547619048
290,35,6,2.86926628379507,2.06794745484402
300,35,6,2.94066194309721,2.19254761904763
10,45,6,3.0915590406116,2.41595238095238
20,45,6,2.98332894386482,2.15857142857143
30,45,6,2.95233242620984,2.12928571428572
40,45,6,2.68902818770017,1.97577380952381
50,45,6,3.10765545525425,2.25395238095239
60,45,6,2.86973644006722,2.03456349206349
70,45,6,3.04281532087236,2.22692176870748
80,45,6,3.01929785226786,2.22397321428571
90,45,6,2.91492593557307,2.18931216931218
100,45,6,2.93834588969037,2.24349999999999
110,45,6,2.91062359854186,2.17930735930735
120,45,6,2.84652465007747,2.07997023809523
130,45,6,2.9645267420944,2.20869047619048
140,45,6,2.95842936443323,2.12474489795918
150,45,6,2.96806003111872,2.1476111111111
160,45,6,2.92274691798589,2.14860863095239
170,45,6,3.0110571001487,2.20922268907564
180,45,6,2.99391453994379,2.21146825396826
190,45,6,2.91377103732992,2.14554511278196
200,45,6,2.86315606590665,2.12503571428571
210,45,6,2.83492226680192,2.08413265306122
220,45,6,2.89389122890326,2.10065476190476
230,45,6,2.92119669915081,2.18619047619049
240,45,6,2.96641757930251,2.17072420634921
250,45,6,2.82496129649003,2.06607142857142
260,45,6,2.90682884445889,2.16419871794873
270,45,6,2.88841275791132,2.12010582010583
280,45,6,2.88827617304888,2.12102891156462
290,45,6,2.98185880024074,2.16059934318554
300,45,6,2.9475647238265,2.17058730158731
10,55,6,3.54158820641383,2.3922619047619
20,55,6,2.91951083265401,2.06375
30,55,6,2.8382434927854,2.09599206349207
40,55,6,2.96045193881671,2.19776785714286
50,55,6,2.91942067394005,2.11102380952381
60,55,6,3.01481271135104,2.20775793650794
70,55,6,2.96891564291615,2.16974489795918
80,55,6,2.83348038834065,2.11755952380952
90,55,6,2.84402080006274,2.02841269841269
100,55,6,2.76889590088191,2.00563095238096
110,55,6,2.93391196502826,2.13544372294373
120,55,6,2.84392783593216,2.06018849206348
130,55,6,2.94774354978772,2.17375457875458
140,55,6,2.8772471054842,2.0739880952381
150,55,6,2.83372987498971,2.06808730158731
160,55,6,2.94030917422889,2.16778273809524
170,55,6,2.88374263896083,2.08167366946779
180,55,6,2.90410588536484,2.09106481481482
190,55,6,2.92541163315685,2.1620426065163
200,55,6,2.8245408240221,2.07125595238095
210,55,6,2.89403070897081,2.12810090702949
220,55,6,2.84946960993038,2.08045454545454
230,55,6,2.82611047522994,2.05561594202898
240,55,6,2.95420151945425,2.13214781746033
250,55,6,2.83602844261153,2.09915714285715
260,55,6,2.85463317540485,2.0789010989011
270,55,6,2.86256230322214,2.10455467372134
280,55,6,2.87672392056735,2.11489795918367
290,55,6,2.86832645121837,2.11325533661741
300,55,6,2.93750320570954,2.15109920634922
10,65,6,2.87735279849103,2.00095238095238
20,65,6,2.62767586592205,1.92166666666667
30,65,6,2.80940566797162,2.11805555555556
40,65,6,2.94300125280434,2.16184523809523
50,65,6,2.8838033707159,2.19030952380953
60,65,6,2.96860057314466,2.15388888888889
70,65,6,2.77842764231664,2.0215306122449
80,65,6,2.93040455537028,2.17705357142857
90,65,6,2.92414781799643,2.1575925925926
100,65,6,2.98263342015871,2.22190476190477
110,65,6,2.94572118329541,2.13483766233766
120,65,6,2.87692471158544,2.10651785714286
130,65,6,2.84830904627236,2.10010073260073
140,65,6,2.8759002433798,2.06084183673469
150,65,6,2.8646641603027,2.06522222222222
160,65,6,2.8938482944401,2.14805803571429
170,65,6,2.93360731800435,2.14179271708684
180,65,6,2.97218504268477,2.14109126984128
190,65,6,2.92285109753157,2.1536403508772
200,65,6,2.936406628922,2.13954166666668
210,65,6,2.89944468659186,2.15983560090703
220,65,6,2.938773402263,2.18770021645021
230,65,6,2.83272005873894,2.10849378881988
240,65,6,2.88380316686001,2.10876984126985
250,65,6,2.93750458096232,2.13115238095239
260,65,6,2.829471108625,2.07675366300368
270,65,6,2.84359635470909,2.08022045855379
280,65,6,2.95139839199388,2.17358418367346
290,65,6,2.86962830302823,2.10406814449917
300,65,6,2.88744582715624,2.10876190476191
10,75,6,2.88044646285898,2.24238095238095
20,75,6,2.75823039658309,2.13833333333333
30,75,6,3.06183605623707,2.17539682539682
40,75,6,2.78060351412743,2.09208333333333
50,75,6,2.71796916044735,1.99721428571429
