"nrounds","max_depth","eta","gamma","min_child_weight","subsample","colsample_bytree","RMSE","MAE","rmse_nyc","rmse_van","mae_nyc","mae_van"
50,9,0.1,1,1,0.8,1,5.77476553103809,4.4204839070638,3.28772395289271,0.8717041015625,3.12201309204102,0.8717041015625
150,9,0.1,1,1,0.8,1,4.06795518121722,3.24678574946889,5.08425839668368,0.366203308105469,5.03457641601562,0.366203308105469
200,9,0.1,1,1,0.8,1,3.96472837868946,3.16655169035259,5.50097422955117,2.58632659912109,5.38638687133789,2.58632659912109
250,9,0.1,1,1,0.8,1,4.14331981134026,3.30823262532552,6.44362124676405,1.45022583007812,5.83554840087891,1.45022583007812
50,3,0.01,1,3,0.8,1,7.8514105531489,6.21785803008498,2.89348222879374,0.948493957519531,2.30913162231445,0.948493957519531
150,3,0.01,1,3,0.8,1,7.36351792095803,5.78567478113007,2.93180987028819,0.847908020019531,2.25264358520508,0.847908020019531
200,3,0.01,1,3,0.8,1,7.13274017038169,5.59600562380071,3.12694048168819,0.733558654785156,2.54609680175781,0.733558654785156
250,3,0.01,1,3,0.8,1,6.92268008047126,5.40447061103687,3.24428581598329,0.595985412597656,2.81909942626953,0.595985412597656
50,6,0.01,1,3,0.8,1,7.83018991601629,6.20166457326789,2.91063416532787,1.01644134521484,2.30681991577148,1.01644134521484
150,6,0.01,1,3,0.8,1,7.32228535838636,5.74291831568668,3.06268283833293,0.781982421875,2.33819961547852,0.781982421875
200,6,0.01,1,3,0.8,1,7.06949061854358,5.50687582451001,3.06766955938667,0.736457824707031,2.48766326904297,0.736457824707031
250,6,0.01,1,3,0.8,1,6.81611422764596,5.29004147178248,3.19680489902604,0.661514282226562,2.72220230102539,0.661514282226562
50,9,0.01,1,3,0.8,1,7.83018104624128,6.19382088644463,2.93042005460123,0.948318481445312,2.31936645507812,0.948318481445312
150,9,0.01,1,3,0.8,1,7.29301870899104,5.71642825478002,2.9873799386584,0.90435791015625,2.31023788452148,0.90435791015625
200,9,0.01,1,3,0.8,1,7.0525433402188,5.4996592203776,3.20200938748318,0.874015808105469,2.60719680786133,0.874015808105469
250,9,0.01,1,3,0.8,1,6.82887909860468,5.29825886508875,3.2350252440636,0.690879821777344,2.79023361206055,0.690879821777344
50,3,0.05,1,3,0.8,1,6.91463972723954,5.38646631073533,3.2403773767031,0.510452270507812,2.7712516784668,0.510452270507812
150,3,0.05,1,3,0.8,1,5.34358208076096,4.1950090642561,4.34453729091168,0.859718322753906,4.25254440307617,0.859718322753906
200,3,0.05,1,3,0.8,1,4.79785804017179,3.75452570329633,4.88821533554353,1.16521453857422,4.80904006958008,1.16521453857422
250,3,0.05,1,3,0.8,1,4.48234674921314,3.47277457253975,4.30793664261889,0.671379089355469,4.21950531005859,0.671379089355469
50,6,0.05,1,3,0.8,1,6.81062744000148,5.28703669497841,3.59487383676749,0.360923767089844,2.9710807800293,0.360923767089844
150,6,0.05,1,3,0.8,1,5.11818831245362,3.90451250578228,4.42581463305534,0.123588562011719,4.37546920776367,0.123588562011719
200,6,0.05,1,3,0.8,1,4.55166104124833,3.51965613114206,4.62203639588759,0.713546752929688,4.59597396850586,0.713546752929688
250,6,0.05,1,3,0.8,1,4.31211496930997,3.42106601648163,5.41367048229584,0.21881103515625,5.40533065795898,0.21881103515625
50,9,0.05,1,3,0.8,1,6.83239514683539,5.31505905954461,3.49741014285189,0.413063049316406,2.97910690307617,0.413063049316406
150,9,0.05,1,3,0.8,1,5.07126713216475,3.85673817417078,4.02677728075434,0.0459365844726562,4.021240234375,0.0459365844726562
200,9,0.05,1,3,0.8,1,4.52200285620213,3.51383998937774,4.29309199621305,0.382553100585938,4.28986740112305,0.382553100585938
250,9,0.05,1,3,0.8,1,4.41116728293874,3.43766811437774,5.31023178469827,0.323501586914062,5.25901794433594,0.323501586914062
50,3,0.1,1,3,0.8,1,5.9264964980074,4.63632161993729,3.7214305632461,1.22877502441406,3.45721435546875,1.22877502441406
150,3,0.1,1,3,0.8,1,4.28932854749683,3.38092442562706,5.07771624906781,1.15666961669922,5.00362014770508,1.15666961669922
200,3,0.1,1,3,0.8,1,3.99410448269544,3.16624464068496,5.1391788248807,0.465202331542969,4.96970748901367,0.465202331542969
250,3,0.1,1,3,0.8,1,3.91974366309758,3.04571961520011,5.08083174782285,0.209724426269531,5.01332855224609,0.209724426269531
50,6,0.1,1,3,0.8,1,5.73866408923516,4.38300002248664,3.76407427250404,0.409400939941406,3.61362838745117,0.409400939941406
150,6,0.1,1,3,0.8,1,4.01491227957179,3.13596022756476,3.89912167393602,0.08074951171875,3.89311599731445,0.08074951171875
200,6,0.1,1,3,0.8,1,4.02677379792127,3.25228507058662,5.4976578399002,0.657501220703125,5.49349594116211,0.657501220703125
250,6,0.1,1,3,0.8,1,3.87103121433629,2.9897839730246,5.03817503268442,0.197334289550781,5.01534652709961,0.197334289550781
50,9,0.1,1,3,0.8,1,5.79446691301826,4.46775858025802,4.14792522358367,0.08978271484375,3.93353271484375,0.08978271484375
150,9,0.1,1,3,0.8,1,4.25901459472315,3.31791472853276,5.18655773476168,0.236427307128906,4.94405746459961,0.236427307128906
200,9,0.1,1,3,0.8,1,3.84348415492149,3.16711399011445,5.1561929931027,1.36904144287109,5.00538635253906,1.36904144287109
250,9,0.1,1,3,0.8,1,3.82802644815474,3.1440270407158,5.00450835718814,0.700576782226562,4.88779449462891,0.700576782226562
50,3,0.01,1,5,0.8,1,7.84209786928975,6.2144436752587,2.88666445299006,0.96649169921875,2.29035568237305,0.96649169921875
150,3,0.01,1,5,0.8,1,7.34740066938627,5.78310394287109,3.00638027390414,0.85595703125,2.30192184448242,0.85595703125
200,3,0.01,1,5,0.8,1,7.11639767159685,5.5780009219521,3.08650291348679,0.74053955078125,2.51131439208984,0.74053955078125
250,3,0.01,1,5,0.8,1,6.90292772553162,5.39217149165639,3.43228280705047,0.661041259765625,2.9377326965332,0.661041259765625
50,6,0.01,1,5,0.8,1,7.83810797640915,6.20554820278235,2.87707803804979,1.08173370361328,2.28542709350586,1.08173370361328
150,6,0.01,1,5,0.8,1,7.30834376366222,5.73194711250171,3.04603188001735,1.01483154296875,2.3362922668457,1.01483154296875
200,6,0.01,1,5,0.8,1,7.07919291443184,5.5334113940858,3.17264043452582,1.02693939208984,2.58413314819336,1.02693939208984
250,6,0.01,1,5,0.8,1,6.83719419947601,5.30405158327337,3.15796893803547,0.813827514648438,2.72709655761719,0.813827514648438
50,9,0.01,1,5,0.8,1,7.83535828570134,6.20573666221217,2.90113976767774,1.011962890625,2.29331970214844,1.011962890625
150,9,0.01,1,5,0.8,1,7.3199854997241,5.73371699818394,2.94715384648551,0.876594543457031,2.25938415527344,0.876594543457031
200,9,0.01,1,5,0.8,1,7.07275596602818,5.51415935315584,3.04588736554446,0.979499816894531,2.47991561889648,0.979499816894531
250,9,0.01,1,5,0.8,1,6.82152726777215,5.30191816363418,3.23207280285237,0.863899230957031,2.78289794921875,0.863899230957031
50,3,0.05,1,5,0.8,1,6.89733304234203,5.40262965152138,3.3864638009056,0.824226379394531,2.90998077392578,0.824226379394531
150,3,0.05,1,5,0.8,1,5.34436566712945,4.22432213498835,4.54741649885576,1.09836578369141,4.46364593505859,1.09836578369141
200,3,0.05,1,5,0.8,1,4.81085874183653,3.79797845137747,4.50059622185907,1.73152923583984,4.40236663818359,1.73152923583984
250,3,0.05,1,5,0.8,1,4.47175758811828,3.52894337972005,5.02125621165471,1.76340484619141,4.96912002563477,1.76340484619141
50,6,0.05,1,5,0.8,1,6.83098729805254,5.33924049243592,3.26873352320106,0.859512329101562,2.79387664794922,0.859512329101562
150,6,0.05,1,5,0.8,1,5.08046867143617,3.92766624584533,3.9374612082206,1.39753723144531,3.93309020996094,1.39753723144531
200,6,0.05,1,5,0.8,1,4.57024095073757,3.54461750231291,4.85347678833197,0.696907043457031,4.8533821105957,0.696907043457031
250,6,0.05,1,5,0.8,1,4.28818173583453,3.33649993361088,4.4628110858088,0.581275939941406,4.46281051635742,0.581275939941406
50,9,0.05,1,5,0.8,1,6.83561508197073,5.31469900566235,3.48325187039656,0.821983337402344,2.93205261230469,0.821983337402344
150,9,0.05,1,5,0.8,1,5.06891584726001,3.85611818547834,4.33426159755051,1.15097045898438,4.27793884277344,1.15097045898438
200,9,0.05,1,5,0.8,1,4.59779118474382,3.52551456919888,4.58003984835121,0.573348999023438,4.58002471923828,0.573348999023438
250,9,0.05,1,5,0.8,1,4.35120435127134,3.4146942674068,4.87107578196864,0.873085021972656,4.85230255126953,0.873085021972656
50,3,0.1,1,5,0.8,1,6.00547250183995,4.68799711528577,4.0372168905756,0.702751159667969,3.88824844360352,0.702751159667969
150,3,0.1,1,5,0.8,1,4.17592769959573,3.33469591642681,4.47920079412503,0.822723388671875,4.44163131713867,0.822723388671875
200,3,0.1,1,5,0.8,1,4.09612335404899,3.26144047787315,4.72840664503731,1.36598968505859,4.72272109985352,1.36598968505859
250,3,0.1,1,5,0.8,1,3.99833875908011,3.12146277176706,4.56951474170028,0.421257019042969,4.51371002197266,0.421257019042969
50,6,0.1,1,5,0.8,1,5.8332107956413,4.49963472600569,4.24425162229827,1.31636810302734,4.05109405517578,1.31636810302734
150,6,0.1,1,5,0.8,1,4.14701171405339,3.29774689256099,4.72944244541163,0.896728515625,4.4594841003418,0.896728515625
200,6,0.1,1,5,0.8,1,3.76175191411133,2.98739128782038,4.66726360723948,0.384056091308594,4.58760452270508,0.384056091308594
250,6,0.1,1,5,0.8,1,3.78077180966591,3.04261538856908,4.91617263477901,1.59239959716797,4.84520721435547,1.59239959716797
50,9,0.1,1,5,0.8,1,5.85826015872951,4.53090560645388,4.52044907791844,0.0177688598632812,4.38227462768555,0.0177688598632812
150,9,0.1,1,5,0.8,1,4.18914178467257,3.30911897358141,5.9995478288883,0.472251892089844,5.99784088134766,0.472251892089844
200,9,0.1,1,5,0.8,1,4.03720305136793,3.24456800494278,5.80936560837846,0.895050048828125,5.70224761962891,0.895050048828125
250,9,0.1,1,5,0.8,1,4.09637995964237,3.15468195865029,3.00898232322702,0.518280029296875,2.92091751098633,0.518280029296875
50,3,0.01,1,1,1,1,7.8368827445216,6.21009826660156,2.97530767143309,0.885002136230469,2.44467926025391,0.885002136230469
150,3,0.01,1,1,1,1,7.33405154811511,5.75236310456928,3.20775519357373,0.651618957519531,2.2811393737793,0.651618957519531
200,3,0.01,1,1,1,1,7.0970554438332,5.53576579846834,3.38836076927989,0.44903564453125,2.54473876953125,0.44903564453125
250,3,0.01,1,1,1,1,6.87814671208072,5.34672720390454,3.46013234420926,0.284904479980469,2.75407409667969,0.284904479980469
50,6,0.01,1,1,1,1,7.81425748328624,6.19383815296909,3.05030027824384,1.10314178466797,2.43367767333984,1.10314178466797
150,6,0.01,1,1,1,1,7.26348223997395,5.70306931880482,3.47151503189647,1.03227233886719,2.5267219543457,1.03227233886719
200,6,0.01,1,1,1,1,6.99464674223532,5.46501387211314,3.76037111330794,0.887588500976562,2.83797454833984,0.887588500976562
250,6,0.01,1,1,1,1,6.73775233506407,5.2534642805133,3.90236144575256,0.881019592285156,3.11452484130859,0.881019592285156
50,9,0.01,1,1,1,1,7.80927714072738,6.18664965713233,3.09986463862417,1.16839599609375,2.47742080688477,1.16839599609375
150,9,0.01,1,1,1,1,7.2578953003499,5.68649599844949,3.50109769659903,1.20688629150391,2.53822708129883,1.20688629150391
200,9,0.01,1,1,1,1,6.98873088636858,5.43978453519052,3.7645651872476,1.14048004150391,2.88907241821289,1.14048004150391
250,9,0.01,1,1,1,1,6.73553023251628,5.22509283768503,3.86096475386501,0.99920654296875,3.13509368896484,0.99920654296875
50,3,0.05,1,1,1,1,6.86821778905438,5.33007357413309,3.56274270506892,0.383613586425781,2.82516860961914,0.383613586425781
150,3,0.05,1,1,1,1,5.3265782683469,4.18603421930681,4.60121519037714,0.952095031738281,4.34615707397461,0.952095031738281
200,3,0.05,1,1,1,1,4.82729868400604,3.78468724300987,4.77142738305821,0.668601989746094,4.56084060668945,0.668601989746094
250,3,0.05,1,1,1,1,4.53354266849767,3.56273503889117,4.76501075692981,0.5709228515625,4.59650802612305,0.5709228515625
50,6,0.05,1,1,1,1,6.74749316092546,5.26410608124315,4.14604053462546,1.15937042236328,3.33095550537109,1.15937042236328
150,6,0.05,1,1,1,1,4.93445109422776,3.76574840880277,5.30911758632118,0.523040771484375,5.10689926147461,0.523040771484375
200,6,0.05,1,1,1,1,4.45279603131945,3.42456697162829,5.67918611604686,0.0460739135742188,5.59883499145508,0.0460739135742188
250,6,0.05,1,1,1,1,4.18491766099769,3.24455984015214,5.99823274075482,0.0937957763671875,5.96932601928711,0.0937957763671875
50,9,0.05,1,1,1,1,6.72239637728874,5.21693567644086,4.02134308894581,1.30619812011719,3.23984909057617,1.30619812011719
150,9,0.05,1,1,1,1,4.92814265581693,3.74830680981017,4.70006710685107,0.212287902832031,4.65057373046875,0.212287902832031
200,9,0.05,1,1,1,1,4.45776401946535,3.46049017655222,5.27266306774182,1.23871612548828,5.26554870605469,1.23871612548828
250,9,0.05,1,1,1,1,4.11018543073735,3.19292128713507,5.19954942255237,1.44608306884766,5.19878005981445,1.44608306884766
50,3,0.1,1,1,1,1,5.99864187917239,4.73385165030496,4.4413066957138,1.12832641601562,4.13650512695312,1.12832641601562
150,3,0.1,1,1,1,1,4.32986576996436,3.48729411342688,4.72178322044652,0.968292236328125,4.61815643310547,0.968292236328125
200,3,0.1,1,1,1,1,4.08351492677471,3.28517659505208,4.71435717391789,0.881790161132812,4.64057159423828,0.881790161132812
250,3,0.1,1,1,1,1,3.98025608803726,3.13527425130208,4.4776723887669,0.395721435546875,4.43396759033203,0.395721435546875
50,6,0.1,1,1,1,1,5.65419046235344,4.37442672461794,4.32414225625512,0.225196838378906,4.16119003295898,0.225196838378906
150,6,0.1,1,1,1,1,3.78849508652922,3.10085457249692,5.34213597409205,2.61045837402344,5.25556182861328,2.61045837402344
200,6,0.1,1,1,1,1,3.71985810091843,3.12746121590598,5.99486885796931,2.68289184570312,5.86238098144531,2.68289184570312
250,6,0.1,1,1,1,1,3.66458423053931,3.07290354946203,5.64640725443878,2.48135375976562,5.51925659179688,2.48135375976562
50,9,0.1,1,1,1,1,5.59868573042595,4.24472300211589,4.84561184143156,1.22969818115234,4.52499008178711,1.22969818115234
150,9,0.1,1,1,1,1,3.91169114792508,3.17868978935376,6.03031597312605,1.16474914550781,5.78363800048828,1.16474914550781
200,9,0.1,1,1,1,1,3.81569364615007,3.11229839659574,6.10838911691781,0.983467102050781,5.75713348388672,0.983467102050781
250,9,0.1,1,1,1,1,3.99357365641434,3.25184778581586,6.01674945615109,0.872665405273438,5.62175750732422,0.872665405273438
50,3,0.01,1,3,1,1,7.83162420284176,6.19535653632984,2.9253628598032,0.786888122558594,2.31071090698242,0.786888122558594
150,3,0.01,1,3,1,1,7.32462260439685,5.73443710594846,3.11394149802899,0.38238525390625,2.39274978637695,0.38238525390625
200,3,0.01,1,3,1,1,7.08494285509332,5.519157543517,3.22722216596346,0.0374984741210938,2.63533020019531,0.0374984741210938
250,3,0.01,1,3,1,1,6.87634372614831,5.34639900609067,3.33766608226886,0.08221435546875,2.89443206787109,0.08221435546875
50,6,0.01,1,3,1,1,7.80358331086055,6.17455144514117,3.05627179293778,0.837158203125,2.40361404418945,0.837158203125
150,6,0.01,1,3,1,1,7.24876635008932,5.68046931216591,3.45949108777843,0.578155517578125,2.64127731323242,0.578155517578125
200,6,0.01,1,3,1,1,6.9928414418611,5.45291177850021,3.63520739751697,0.282150268554688,2.92474365234375,0.282150268554688
250,6,0.01,1,3,1,1,6.75303696703402,5.24513980798554,3.8411703027418,0.0795135498046875,3.25801849365234,0.0795135498046875
50,9,0.01,1,3,1,1,7.79901739175452,6.16956396270217,3.02255408866848,0.842178344726562,2.37977600097656,0.842178344726562
150,9,0.01,1,3,1,1,7.23404684772973,5.6624810737476,3.20669510765301,0.608222961425781,2.44152069091797,0.608222961425781
200,9,0.01,1,3,1,1,6.96582891265164,5.4204066761753,3.4215317573181,0.413169860839844,2.70184707641602,0.413169860839844
250,9,0.01,1,3,1,1,6.71616488876804,5.19466560765317,3.53917870545976,0.253288269042969,2.94656753540039,0.253288269042969
50,3,0.05,1,3,1,1,6.85884858437526,5.31983010810718,3.39661218288396,0.0357589721679688,2.92904281616211,0.0357589721679688
150,3,0.05,1,3,1,1,5.27154830914777,4.1364511857953,4.553342820658,0.430000305175781,4.39243316650391,0.430000305175781
200,3,0.05,1,3,1,1,4.78307128661924,3.75429334138569,4.63577426832714,0.699485778808594,4.4785270690918,0.699485778808594
250,3,0.05,1,3,1,1,4.43900772253361,3.48846863863761,4.67952402895927,0.876571655273438,4.57261276245117,0.876571655273438
50,6,0.05,1,3,1,1,6.75027116573097,5.21328762121368,3.67541340174279,0.326133728027344,3.07790374755859,0.326133728027344
150,6,0.05,1,3,1,1,4.99056007821577,3.81928855494449,4.9501022374994,1.14785766601562,4.82726669311523,1.14785766601562
200,6,0.05,1,3,1,1,4.51968928427073,3.50697647897821,5.45378812711166,1.47366333007812,5.40802001953125,1.47366333007812
250,6,0.05,1,3,1,1,4.26853728812622,3.33495959900973,5.84073215690643,1.81607818603516,5.8325080871582,1.81607818603516
50,9,0.05,1,3,1,1,6.75114852732943,5.21998770195141,3.70581286412412,0.121864318847656,3.08592987060547,0.121864318847656
150,9,0.05,1,3,1,1,4.94318706381922,3.76893401564213,5.05433003210118,0.303421020507812,4.88760757446289,0.303421020507812
200,9,0.05,1,3,1,1,4.46537000581884,3.46844241493627,5.46849135451929,0.522483825683594,5.36517333984375,0.522483825683594
250,9,0.05,1,3,1,1,4.19141494577506,3.27046404386822,5.63460852175267,0.993965148925781,5.58533477783203,0.993965148925781
50,3,0.1,1,3,1,1,5.95464412635057,4.64170074462891,4.08210727404683,0.0209732055664062,3.92738342285156,0.0209732055664062
150,3,0.1,1,3,1,1,4.1810845411828,3.29211854098136,4.68791735589199,0.634239196777344,4.64630126953125,0.634239196777344
200,3,0.1,1,3,1,1,3.91993588136325,3.12323386209053,4.83272724803036,0.709465026855469,4.78786087036133,0.709465026855469
250,3,0.1,1,3,1,1,3.88292332913242,3.04856738709567,4.81674597456594,0.736015319824219,4.77082824707031,0.736015319824219
50,6,0.1,1,3,1,1,5.71581552099381,4.40472827041358,4.55779371755999,0.670089721679688,4.25767517089844,0.670089721679688
150,6,0.1,1,3,1,1,4.11263847899709,3.26763648317571,5.09090783961342,0.789131164550781,5.09032440185547,0.789131164550781
200,6,0.1,1,3,1,1,3.93771266654984,3.1699198672646,5.52102378591839,1.17980194091797,5.51868438720703,1.17980194091797
250,6,0.1,1,3,1,1,3.88935728591532,3.15638317978173,5.12940472710373,0.37030029296875,5.12855911254883,0.37030029296875
50,9,0.1,1,3,1,1,5.62758100612092,4.33827089008532,4.53838748566017,0.001495361328125,4.35348892211914,0.001495361328125
150,9,0.1,1,3,1,1,3.83185696197472,3.1172343471594,5.39548994068383,1.20663452148438,5.35972595214844,1.20663452148438
200,9,0.1,1,3,1,1,3.59237460151809,2.97348544472142,5.3760972532641,1.79685974121094,5.337890625,1.79685974121094
250,9,0.1,1,3,1,1,3.55712094236638,2.92726376182155,5.38031091196023,1.99376678466797,5.34978103637695,1.99376678466797
50,3,0.01,1,5,1,1,7.84055066915487,6.20605856912178,2.89304421255898,0.804046630859375,2.28388595581055,0.804046630859375
150,3,0.01,1,5,1,1,7.34300172694791,5.75915152566475,3.05554761388307,0.433181762695312,2.2977294921875,0.433181762695312
200,3,0.01,1,5,1,1,7.10733495711096,5.55090907582066,3.23387217943632,0.164756774902344,2.61969375610352,0.164756774902344
250,3,0.01,1,5,1,1,6.89289687032648,5.37043440969367,3.36697307137488,0.0255203247070312,2.89356994628906,0.0255203247070312
50,6,0.01,1,5,1,1,7.81534890457657,6.17780544883326,2.93582363709311,0.827445983886719,2.31446838378906,0.827445983886719
150,6,0.01,1,5,1,1,7.28393107461603,5.6947649236311,3.27663331159524,0.563629150390625,2.43589401245117,0.563629150390625
200,6,0.01,1,5,1,1,7.03501490300097,5.47116932116057,3.4818298829153,0.434364318847656,2.74600982666016,0.434364318847656
250,6,0.01,1,5,1,1,6.80340439967565,5.27557212428043,3.73876525921289,0.33056640625,3.11713409423828,0.33056640625
50,9,0.01,1,5,1,1,7.81822620296983,6.18171839128461,3.02457952313342,0.830780029296875,2.37769317626953,0.830780029296875
150,9,0.01,1,5,1,1,7.2927639116523,5.69607597484923,3.30455144618499,0.550102233886719,2.45094680786133,0.550102233886719
200,9,0.01,1,5,1,1,7.04372601224725,5.4715217456483,3.54193169292788,0.388801574707031,2.78963470458984,0.388801574707031
250,9,0.01,1,5,1,1,6.80356026184734,5.26838643927323,3.73626475293589,0.321304321289062,3.12016677856445,0.321304321289062
50,3,0.05,1,5,1,1,6.88037370608289,5.35431577448259,3.57089877559782,0.01116943359375,3.03040313720703,0.01116943359375
150,3,0.05,1,5,1,1,5.34448792353383,4.22274847197951,4.82852702269174,0.296493530273438,4.64810180664062,0.296493530273438
200,3,0.05,1,5,1,1,4.85759799283674,3.8455451831483,5.05230259234967,0.54327392578125,4.90690994262695,0.54327392578125
250,3,0.05,1,5,1,1,4.49159158750857,3.56795809561746,5.06566843667532,0.617637634277344,4.96865463256836,0.617637634277344
50,6,0.05,1,5,1,1,6.80293230852089,5.25521007337068,3.89994206321137,0.329696655273438,3.20625305175781,0.329696655273438
150,6,0.05,1,5,1,1,5.03619262185788,3.81355044716283,4.84730477473007,0.10162353515625,4.76707458496094,0.10162353515625
200,6,0.05,1,5,1,1,4.55233295229954,3.51805315519634,5.14746125314113,0.607589721679688,5.09064483642578,0.607589721679688
250,6,0.05,1,5,1,1,4.26443265469987,3.33360424376371,5.27399414241758,0.573348999023438,5.24365234375,0.573348999023438
50,9,0.05,1,5,1,1,6.81861118492672,5.27468403598718,3.73327472360119,0.359260559082031,3.13169097900391,0.359260559082031
150,9,0.05,1,5,1,1,5.0876121148735,3.8715296962805,4.8408912720881,0.0809249877929688,4.79958724975586,0.0809249877929688
200,9,0.05,1,5,1,1,4.5993636564914,3.54771369800233,5.40108532227035,0.72979736328125,5.38108825683594,0.72979736328125
250,9,0.05,1,5,1,1,4.27844762180335,3.37112145674856,5.79109664051388,1.4678955078125,5.77862548828125,1.4678955078125
50,3,0.1,1,5,1,1,5.94950099304502,4.64469240422834,4.51588656272261,0.325790405273438,4.2720947265625,0.325790405273438
150,3,0.1,1,5,1,1,4.20994412027787,3.40515645345052,5.36345288005757,1.17306518554688,5.29854202270508,1.17306518554688
200,3,0.1,1,5,1,1,4.00220216796483,3.19788159822163,5.33831416713909,0.938491821289062,5.29582977294922,0.938491821289062
250,3,0.1,1,5,1,1,3.96297676414237,3.09928813733553,5.64323578646439,0.39105224609375,5.5873908996582,0.39105224609375
50,6,0.1,1,5,1,1,5.73010354795264,4.38075537430613,4.0372177732025,0.473136901855469,3.90542984008789,0.473136901855469
150,6,0.1,1,5,1,1,4.14208278169073,3.30291466963919,4.9299924166446,1.44147491455078,4.92997741699219,1.44147491455078
200,6,0.1,1,5,1,1,3.985203510427,3.20312312611362,5.42480795954454,1.71080780029297,5.4228630065918,1.71080780029297
250,6,0.1,1,5,1,1,3.97673215749069,3.24033690335458,5.39487668191046,1.57881164550781,5.33993530273438,1.57881164550781
50,9,0.1,1,5,1,1,5.79337853860869,4.45757226776658,4.57753908011576,0.171928405761719,4.38269424438477,0.171928405761719
150,9,0.1,1,5,1,1,4.23374790301214,3.39828785678797,6.69143247839536,0.827278137207031,6.6850471496582,0.827278137207031
200,9,0.1,1,5,1,1,4.05900603382286,3.30240992495888,6.23198171883212,0.587890625,6.21947860717773,0.587890625
250,9,0.1,1,5,1,1,4.01340955680953,3.2536531414902,5.86538824679085,0.41741943359375,5.86249923706055,0.41741943359375
50,3,0.01,5,1,0.6,0.6,7.85620869100285,6.22740695351049,2.89820654960032,1.18053436279297,2.30391693115234,1.18053436279297
150,3,0.01,5,1,0.6,0.6,7.37690010804553,5.8165103845429,2.97465762918664,1.24589538574219,2.26729583740234,1.24589538574219
200,3,0.01,5,1,0.6,0.6,7.13307215985185,5.61573296262507,3.11095577934106,1.36933135986328,2.55538940429688,1.36933135986328
250,3,0.01,5,1,0.6,0.6,6.93359328695356,5.4397635208933,3.10317318961966,1.32109832763672,2.6766242980957,1.32109832763672
50,6,0.01,5,1,0.6,0.6,7.84132584781992,6.21293158280222,2.89697343339581,1.08762359619141,2.30957412719727,1.08762359619141
150,6,0.01,5,1,0.6,0.6,7.32992452074622,5.76482137044271,2.84215668978334,1.41107940673828,2.14293670654297,1.41107940673828
200,6,0.01,5,1,0.6,0.6,7.09111248061656,5.56722607528954,3.01096896848435,1.4056396484375,2.45384979248047,1.4056396484375
250,6,0.01,5,1,0.6,0.6,6.87995448590105,5.3877740157278,3.11620499905706,1.34547424316406,2.67366409301758,1.34547424316406
50,9,0.01,5,1,0.6,0.6,7.83953719282022,6.21392501027961,2.88385930528442,1.15975952148438,2.29381561279297,1.15975952148438
150,9,0.01,5,1,0.6,0.6,7.33039687506797,5.76408520079496,2.87903593957288,1.19806671142578,2.21121597290039,1.19806671142578
200,9,0.01,5,1,0.6,0.6,7.105533163289,5.57152905380517,2.98264890779879,1.43490600585938,2.43679046630859,1.43490600585938
250,9,0.01,5,1,0.6,0.6,6.87576366546472,5.37801990174411,2.96085811974747,1.35152435302734,2.56295394897461,1.35152435302734
50,3,0.05,5,1,0.6,0.6,6.96261491975813,5.46491509153132,3.3004732011667,1.26551055908203,2.81604766845703,1.26551055908203
150,3,0.05,5,1,0.6,0.6,5.30920966145918,4.17264730888501,4.22490591460954,2.04912567138672,4.02902603149414,2.04912567138672
200,3,0.05,5,1,0.6,0.6,4.85397086705355,3.831273932206,4.00292798126033,2.21163177490234,3.92465591430664,2.21163177490234
250,3,0.05,5,1,0.6,0.6,4.46927533769444,3.53654011508875,4.43405507266196,2.07006072998047,4.37434005737305,2.07006072998047
50,6,0.05,5,1,0.6,0.6,6.85457425572336,5.36001091672663,3.04399189900574,1.71169281005859,2.63653564453125,1.71169281005859
150,6,0.05,5,1,0.6,0.6,5.19328986315175,4.005460772598,3.93898694673352,1.84290313720703,3.92568206787109,1.84290313720703
200,6,0.05,5,1,0.6,0.6,4.58925102835195,3.54486097369278,4.13531655804809,1.83838653564453,4.05205535888672,1.83838653564453
250,6,0.05,5,1,0.6,0.6,4.35831746912011,3.38890222917523,4.45735533407227,1.75588989257812,4.39864349365234,1.75588989257812
50,9,0.05,5,1,0.6,0.6,6.87122435391334,5.37373686673348,3.38994785457544,1.02704620361328,2.81975173950195,1.02704620361328
150,9,0.05,5,1,0.6,0.6,5.1842832206881,4.01638111315275,4.237804326929,1.78790283203125,4.21512222290039,1.78790283203125
200,9,0.05,5,1,0.6,0.6,4.64638278652888,3.57093289023951,4.42854338444181,1.25225067138672,4.40722274780273,1.25225067138672
250,9,0.05,5,1,0.6,0.6,4.27977371413003,3.30634508634868,4.58509345885403,1.69542694091797,4.58508682250977,1.69542694091797
50,3,0.1,5,1,0.6,0.6,6.03355335583106,4.69346056486431,3.66910960730739,0.689117431640625,3.54179763793945,0.689117431640625
150,3,0.1,5,1,0.6,0.6,4.26167414289083,3.33594941256339,4.72092097591789,3.09968566894531,4.6861572265625,3.09968566894531
200,3,0.1,5,1,0.6,0.6,4.14971909715915,3.30947233501234,4.10864135064244,2.12633514404297,4.10085296630859,2.12633514404297
250,3,0.1,5,1,0.6,0.6,4.07422371104749,3.22126770019531,5.16863777704632,2.45168304443359,5.14783096313477,2.45168304443359
50,6,0.1,5,1,0.6,0.6,5.90334561940111,4.60298959832442,3.73751044860269,1.10130310058594,3.65166473388672,1.10130310058594
